m;millis;step_ha;step_la;load
m;339060;0;0;40927
m;339070;0;0;40937
m;339082;0;0;41033
m;339093;0;0;40994
m;339105;0;0;41028
m;339117;0;0;40864
m;339127;0;0;41006
m;339139;0;0;40976
m;339150;0;0;40974
m;339162;0;0;40970
m;339174;0;0;40949
m;339184;0;0;41001
m;339195;0;0;40906
m;339208;0;0;40872
m;339219;0;0;40870
m;339230;0;0;40925
m;339241;0;0;40894
m;339253;0;0;40870
m;339264;0;0;41067
m;339276;0;0;40946
m;339288;0;0;40918
m;339299;0;0;40957
m;339309;0;0;40994
m;339320;0;0;41020
m;339332;0;0;40995
m;339343;0;0;40971
m;339355;0;0;40848
m;339365;0;0;40890
m;339377;0;0;40895
m;339389;0;0;40916
m;339400;0;0;40867
m;339411;0;0;40917
m;339423;0;0;41009
m;339434;0;0;40882
m;339445;0;0;40961
m;339458;0;0;40962
m;339469;0;0;40953
m;339479;0;0;40934
m;339491;0;0;40941
m;339503;0;0;40984
m;339514;0;0;40842
m;339526;0;0;40961
m;339536;0;0;40932
m;339548;0;0;40954
m;339559;0;0;40921
m;339570;0;0;40961
m;339581;0;0;41032
m;339593;0;0;40896
m;339604;0;0;40945
m;339615;0;0;40915
m;339627;0;0;40993
m;339639;0;0;41005
m;339650;0;0;40949
m;339660;0;0;40936
m;339673;0;0;40859
m;339684;0;0;41062
m;339695;0;0;40940
m;339707;0;0;40976
m;339718;0;0;40993
m;339729;0;0;41010
m;339741;0;0;41005
m;339752;0;0;40850
m;339764;0;0;40921
m;339774;0;0;40821
m;339785;0;0;40945
m;339796;0;0;40981
m;339808;0;0;40973
m;339819;0;0;40961
m;339829;0;0;40895
m;339841;0;0;41047
m;339853;0;0;40909
m;339864;0;0;40934
m;339875;0;0;40962
m;339888;0;0;40915
m;339898;0;0;40966
m;339909;0;0;40936
m;339921;0;0;40900
